article,15,2100,967,4335,FinExp_0100.png,4167,6622
article,0,333,2540,1663,FinExp_0100.png,4167,6622
non-article,2749,333,1293,2672,FinExp_0100.png,4167,6622
non-article,2632,3048,1496,3381,FinExp_0100.png,4167,6622
non-article,1074,2149,1490,4280,FinExp_0100.png,4167,6622
title,0,0,4167,277,FinExp_0100.png,4167,6622
article,3704,3381,463,3055,FinExp_0101.png,4167,6622
article,2690,3368,962,3068,FinExp_0101.png,4167,6622
article,2690,312,1477,2983,FinExp_0101.png,4167,6622
non-article,30,1223,1503,1638,FinExp_0101.png,4167,6622
non-article,18,2912,1503,3527,FinExp_0101.png,4167,6622
non-article,1597,2941,1006,1041,FinExp_0101.png,4167,6622
non-article,1703,4006,766,725,FinExp_0101.png,4167,6622
non-article,1621,5553,1006,875,FinExp_0101.png,4167,6622
non-article,1609,4758,994,753,FinExp_0101.png,4167,6622
non-article,1581,1631,495,1237,FinExp_0101.png,4167,6622
non-article,2123,1617,518,638,FinExp_0101.png,4167,6622
non-article,2126,2292,511,622,FinExp_0101.png,4167,6622
title,0,0,4161,273,FinExp_0101.png,4167,6622
article,849,4322,3318,2126,FinExp_0102.png,4167,6622
article,854,3121,2742,1150,FinExp_0102.png,4167,6622
article,3672,315,495,3958,FinExp_0102.png,4167,6622
article,2528,315,1068,2742,FinExp_0102.png,4167,6622
article,854,310,1613,2752,FinExp_0102.png,4167,6622
title,0,10,4167,244,FinExp_0102.png,4167,6622
article,15,320,778,1551,FinExp_0102.png,4167,6622
article,52,1888,702,950,FinExp_0102.png,4167,6622
article,43,2861,721,1568,FinExp_0102.png,4167,6622
article,47,4452,702,679,FinExp_0102.png,4167,6622
article,57,5162,730,1221,FinExp_0102.png,4167,6622
article,1369,3111,2798,2445,FinExp_0103.png,4167,6622
article,1375,544,2792,2469,FinExp_0103.png,4167,6622
title,0,0,4167,497,FinExp_0103.png,4167,6622
article,71,562,1205,2112,FinExp_0103.png,4167,6622
article,53,2720,1234,1977,FinExp_0103.png,4167,6622
article,65,4737,1211,1597,FinExp_0103.png,4167,6622
non-article,3393,5632,774,718,FinExp_0103.png,4167,6622
non-article,2352,5621,1000,731,FinExp_0103.png,4167,6622
non-article,1387,5603,918,725,FinExp_0103.png,4167,6622
non-article,0,6379,4166,90,FinExp_0103.png,4167,6622
article,2241,2971,1825,3446,FinExp_0104.png,4167,6622
article,6,3023,2077,3422,FinExp_0104.png,4167,6622
article,36,339,4107,2562,FinExp_0104.png,4167,6622
title,0,0,4167,292,FinExp_0104.png,4167,6622
article,0,4614,4166,1819,FinExp_0105.png,4167,6622
article,1621,2374,1808,2123,FinExp_0105.png,4167,6622
article,0,316,3434,1948,FinExp_0105.png,4167,6622
article,0,2363,1557,2129,FinExp_0105.png,4167,6622
article,3510,357,657,4153,FinExp_0105.png,4167,6622
title,0,0,4167,281,FinExp_0105.png,4167,6622
article,874,5119,3287,1298,FinExp_0106.png,4167,6622
article,3671,907,496,4153,FinExp_0106.png,4167,6622
article,847,2939,1048,2143,FinExp_0106.png,4167,6622
article,1980,2939,1611,2138,FinExp_0106.png,4167,6622
article,852,909,2739,1946,FinExp_0106.png,4167,6622
article,49,5220,718,1175,FinExp_0106.png,4167,6622
article,2,907,803,1447,FinExp_0106.png,4167,6622
article,0,324,4167,538,FinExp_0106.png,4167,6622
title,0,11,4167,255,FinExp_0106.png,4167,6622
article,2,2367,808,899,FinExp_0106.png,4167,6622
article,61,3310,697,712,FinExp_0106.png,4167,6622
article,56,4051,712,590,FinExp_0106.png,4167,6622
article,51,4685,712,487,FinExp_0106.png,4167,6622
non-article,10,3936,4157,2543,FinExp_0107.png,4167,6622
title,0,0,4167,265,FinExp_0107.png,4167,6622
non-article,20,290,4147,3612,FinExp_0107.png,4167,6622
title,0,0,4167,251,FinExp_0108.png,4167,6622
non-article,0,284,4167,6189,FinExp_0108.png,4167,6622
non-article,0,5314,4160,1165,FinExp_0109.png,4167,6622
non-article,0,3849,4167,1424,FinExp_0109.png,4167,6622
non-article,0,2134,4167,1663,FinExp_0109.png,4167,6622
non-article,0,285,4167,1789,FinExp_0109.png,4167,6622
title,0,0,4167,265,FinExp_0109.png,4167,6622
title,0,14,4167,234,FinExp_0110.png,4167,6622
article,0,317,465,1755,FinExp_0110.png,4167,6622
article,36,2096,424,1579,FinExp_0110.png,4167,6622
article,61,3734,419,1648,FinExp_0110.png,4167,6622
article,543,322,2574,2082,FinExp_0110.png,4167,6622
article,3176,380,991,2038,FinExp_0110.png,4167,6622
article,2591,2501,1576,2876,FinExp_0110.png,4167,6622
article,548,3924,1984,1433,FinExp_0110.png,4167,6622
article,543,2481,1994,1404,FinExp_0110.png,4167,6622
article,0,5480,4167,968,FinExp_0110.png,4167,6622
article,0,3949,3080,2474,FinExp_0111.png,4167,6622
non-article,3165,4324,1002,2073,FinExp_0111.png,4167,6622
article,532,2257,2574,1653,FinExp_0111.png,4167,6622
article,3157,2279,958,680,FinExp_0111.png,4167,6622
article,3207,2992,886,323,FinExp_0111.png,4167,6622
article,3224,3348,858,468,FinExp_0111.png,4167,6622
article,3202,3833,919,362,FinExp_0111.png,4167,6622
article,2,307,463,3598,FinExp_0111.png,4167,6622
article,534,327,1999,1852,FinExp_0111.png,4167,6622
article,2630,317,1537,1901,FinExp_0111.png,4167,6622
title,0,0,4167,271,FinExp_0111.png,4167,6622
title,0,0,4167,258,FinExp_0112.png,4167,6622
non-article,22,356,994,1131,FinExp_0112.png,4167,6622
non-article,17,1511,999,1887,FinExp_0112.png,4167,6622
non-article,1167,297,785,770,FinExp_0112.png,4167,6622
non-article,1055,1082,994,629,FinExp_0112.png,4167,6622
non-article,1050,1735,1024,1267,FinExp_0112.png,4167,6622
non-article,1050,3032,1019,1487,FinExp_0112.png,4167,6622
non-article,1036,4564,1014,1857,FinExp_0112.png,4167,6622
non-article,22,3433,970,3022,FinExp_0112.png,4167,6622
non-article,2069,317,507,1068,FinExp_0112.png,4167,6622
non-article,2679,361,897,487,FinExp_0112.png,4167,6622
non-article,2591,882,1014,497,FinExp_0112.png,4167,6622
non-article,2108,1409,1511,2623,FinExp_0112.png,4167,6622
non-article,3624,356,507,619,FinExp_0112.png,4167,6622
non-article,3639,1038,502,624,FinExp_0112.png,4167,6622
non-article,3634,1716,507,634,FinExp_0112.png,4167,6622
non-article,3639,2384,512,1638,FinExp_0112.png,4167,6622
non-article,2128,4062,1999,2374,FinExp_0112.png,4167,6622
article,0,314,4166,2091,FinExp_0113.png,4167,6622
title,0,0,4167,263,FinExp_0113.png,4167,6622
article,0,2508,3076,1762,FinExp_0113.png,4167,6622
article,3149,2508,1018,3938,FinExp_0113.png,4167,6622
article,0,4363,3062,2062,FinExp_0113.png,4167,6622
