article,0,5210,1388,1251,FinExp_0037.png,4167,6667
article,1523,3785,2642,2698,FinExp_0037.png,4167,6667
non-article,172,6487,3831,87,FinExp_0037.png,4167,6667
title,0,0,4157,247,FinExp_0038.png,4167,6667
article,0,294,2773,4323,FinExp_0038.png,4167,6667
article,3003,371,1160,4211,FinExp_0038.png,4167,6667
article,0,4669,4167,1873,FinExp_0038.png,4167,6667
title,0,0,4167,651,FinExp_0039.png,4167,6667
article,14,707,3455,1862,FinExp_0039.png,4167,6667
article,3497,739,670,5800,FinExp_0039.png,4167,6667
article,20,5170,634,1374,FinExp_0039.png,4167,6667
article,14,2618,656,2513,FinExp_0039.png,4167,6667
article,737,2618,2670,2457,FinExp_0039.png,4167,6667
article,737,5120,2676,1380,FinExp_0039.png,4167,6667
title,0,0,4167,600,FinExp_0040.png,4167,6667
article,0,699,3470,1877,FinExp_0040.png,4167,6667
article,0,2637,681,3913,FinExp_0040.png,4167,6667
article,731,2626,2696,3886,FinExp_0040.png,4167,6667
article,3498,721,649,5807,FinExp_0040.png,4167,6667
title,0,0,4167,626,FinExp_0041.png,4167,6667
article,0,684,3466,1882,FinExp_0041.png,4167,6667
article,3495,723,672,5825,FinExp_0041.png,4167,6667
article,0,2628,662,3905,FinExp_0041.png,4167,6667
article,720,2653,2731,3857,FinExp_0041.png,4167,6667
title,0,0,4167,615,FinExp_0042.png,4167,6667
article,0,723,2760,1874,FinExp_0042.png,4167,6667
article,2806,752,1338,1811,FinExp_0042.png,4167,6667
article,3489,2637,678,3894,FinExp_0042.png,4167,6667
article,738,2670,2682,2694,FinExp_0042.png,4167,6667
article,750,5415,2671,1082,FinExp_0042.png,4167,6667
article,0,2636,676,3918,FinExp_0042.png,4167,6667
title,0,0,4167,179,FinExp_0043.png,4167,6667
non-article,9,250,4158,6273,FinExp_0043.png,4167,6667
non-article,0,255,4153,6266,FinExp_0044.png,4167,6667
title,0,7,4159,196,FinExp_0044.png,4167,6667
title,0,0,4166,194,FinExp_0045.png,4167,6667
non-article,16,269,4139,6261,FinExp_0045.png,4167,6667
title,0,0,4167,648,FinExp_0046.png,4167,6667
article,0,694,1343,1893,FinExp_0046.png,4167,6667
article,1389,681,1362,1899,FinExp_0046.png,4167,6667
article,2797,707,629,1860,FinExp_0046.png,4167,6667
article,3478,701,689,3772,FinExp_0046.png,4167,6667
article,3491,4531,676,2017,FinExp_0046.png,4167,6667
article,740,5022,2705,1513,FinExp_0046.png,4167,6667
article,727,2664,2692,2305,FinExp_0046.png,4167,6667
article,0,2645,675,3877,FinExp_0046.png,4167,6667
non-article,19,262,4130,6273,FinExp_0047.png,4167,6667
title,0,0,3058,181,FinExp_0048.png,4167,6667
non-article,1055,238,1024,781,FinExp_0048.png,4167,6667
non-article,12,243,1009,757,FinExp_0048.png,4167,6667
non-article,2103,243,1004,1256,FinExp_0048.png,4167,6667
non-article,3141,58,1019,1271,FinExp_0048.png,4167,6667
non-article,2103,1528,1004,1548,FinExp_0048.png,4167,6667
non-article,3141,2023,994,1256,FinExp_0048.png,4167,6667
non-article,3151,1353,994,626,FinExp_0048.png,4167,6667
non-article,27,3404,4140,3144,FinExp_0048.png,4167,6667
non-article,27,1058,2039,2267,FinExp_0048.png,4167,6667
non-article,7,2833,4148,3812,FinExp_0049.png,4167,6667
non-article,2,252,1033,2168,FinExp_0049.png,4167,6667
non-article,1060,1310,505,907,FinExp_0049.png,4167,6667
non-article,1055,262,509,1004,FinExp_0049.png,4167,6667
non-article,1584,238,1014,883,FinExp_0049.png,4167,6667
non-article,2632,49,1518,1024,FinExp_0049.png,4167,6667
non-article,1623,1159,2508,1635,FinExp_0049.png,4167,6667
title,0,0,2544,194,FinExp_0049.png,4167,6667
